ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO
0,2022000073,059.9100 ,28,28,39320,28,03,0,56,8,2022000073,148,83.8488,132,0,0
0,2022000073,074.9800A,13,13,48290,13,04,0,26,3,2022000073,68,102.4601,63,0,0
0,2022000073,074.9800B,25,25,47010,25,05,0,51,7,2022000073,133,102.2301,124,0,0
0,2022000073,084.9900 ,23,23,54810,23,06,0,46,7,2022000073,122,112.8151,112,0,0
0,2022000071,084.9908A,33,66,45700,33,01,0,66,10,2022000071,208,108.9503,124,0,0
0,2022000071,100.9448A,0,0,54200,10,02,0,0,3,2022000071,13,129.9753,86,0,0
0,2022000071,100.9819B,0,0,54200,18,03,0,0,5,2022000071,23,129.5836,152,0,0
0,2022000070,059.9910 ,17,17,23540,17,01,0,34,5,2022000070,90,79.8219,78,0,0
0,2022000070,072.8855 ,7,7,29270,7,02,0,14,2,2022000070,37,95.9216,39,0,0
0,2022000070,084.9655A,11,11,35210,11,03,0,22,3,2022000070,58,112.1764,51,0,0
0,2022000070,084.8365B,22,22,33880,22,04,0,44,7,2022000070,117,111.5804,100,0,0
14,2022000069,084.9900A,14,14,89900,14,01,0,29,4,2022000069,89,111.3703,56,0,0
26,2022000069,084.9600B,26,26,89900,26,02,0,52,7,2022000069,163,112.1136,101,0,0
27,2022000069,084.9900C,27,27,89400,27,03,0,55,8,2022000069,171,111.4304,107,0,0
0,2022000069,099.9900A,0,0,99600,0,04,0,0,0,2022000069,0,131.2427,350,0,0
0,2022000069,099.9900B,0,0,99900,0,05,0,0,0,2022000069,0,131.6228,55,0,0
0,2022000069,109.9900A,0,0,110300,0,06,0,0,0,2022000069,0,144.3142,218,0,0
0,2022000069,165.7800P,0,0,251200,0,07,0,0,0,2022000069,0,221.8959,7,0,0
0,2022000069,165.8600P,0,0,249700,0,08,0,0,0,2022000069,0,220.4345,2,0,0
0,2022000067,067.8960A,0,0,50974,0,01,0,0,0,2022000067,0,85.4411,5,0,0
0,2022000067,067.8960B,0,0,53474,0,02,0,0,0,2022000067,0,85.4411,1,0,0
0,2022000067,067.8960C,0,0,56374,0,03,0,0,0,2022000067,0,85.4411,1,0,0
0,2022000067,073.8235A,0,0,54030,0,04,0,0,0,2022000067,0,92.6561,2,0,0
0,2022000067,073.8235B,0,0,56530,0,05,0,0,0,2022000067,0,92.6561,2,0,0
0,2022000067,073.8235C,0,0,60510,0,06,0,0,0,2022000067,0,92.6561,2,0,0
0,2022000067,073.8235D,0,0,63010,0,07,0,0,0,2022000067,0,92.6561,2,0,0
0,2022000067,078.1060A,0,0,48694,0,08,0,0,0,2022000067,0,97.5235,6,0,0
0,2022000067,078.1060B,0,0,51194,0,09,0,0,0,2022000067,0,97.5235,1,0,0
0,2022000067,084.9595A,0,0,52230,0,10,0,0,0,2022000067,0,105.8343,2,0,0
0,2022000067,084.9595B,0,0,54730,0,11,0,0,0,2022000067,0,105.8343,4,0,0
0,2022000067,084.6080C,0,0,62192,0,12,0,0,0,2022000067,0,105.6799,6,0,0
0,2022000067,084.6080D,0,0,65192,0,13,0,0,0,2022000067,0,105.6799,1,0,0
0,2022000067,084.6080E,0,0,68912,0,14,0,0,0,2022000067,0,105.6799,1,0,0
0,2022000067,088.8236A,0,0,48694,0,15,0,0,0,2022000067,0,110.9190,4,0,0
0,2022000067,088.8236B,0,0,51194,0,16,0,0,0,2022000067,0,110.9190,1,0,0
0,2022000067,094.1040A,0,0,59792,0,17,0,0,0,2022000067,0,116.8953,12,0,0
0,2022000067,094.1040B,0,0,62792,0,18,0,0,0,2022000067,0,116.8953,1,0,0
0,2022000067,096.6551B,0,0,54730,0,19,0,0,0,2022000067,0,120.4091,1,0,0
0,2022000067,099.8802A,0,0,59792,0,20,0,0,0,2022000067,0,124.6939,9,0,0
0,2022000065,084.9763A,10,10,30700,10,01,0,20,3,2022000065,53,108.5125,54,0,0
0,2022000065,084.7412B,3,4,29800,4,02,0,8,1,2022000065,20,108.2617,24,0,0
0,2022000065,084.8787C,7,5,30100,5,03,0,12,1,2022000065,30,108.4693,28,0,0
0,2022000065,112.8965 ,0,0,40900,3,04,0,0,0,2022000065,3,142.3586,27,0,0
0,2022000063,041.1800F,1,2,29420,0,01,0,5,0,2022000063,8,53.7600,5,0,0
0,2022000063,044.5600C,1,1,29940,0,02,0,3,0,2022000063,5,58.0000,5,0,0
0,2022000063,059.3300A,1,1,44910,0,03,0,3,0,2022000063,5,77.0800,6,0,0
0,2022000063,059.7300B,1,1,44680,0,04,0,3,1,2022000063,6,77.9100,4,0,0
0,2022000063,061.6900B,0,0,51000,0,05,0,0,0,2022000063,0,81.0500,1,0,0
0,2022000063,061.1200E,1,2,44860,2,06,0,3,1,2022000063,9,79.1300,4,0,0
0,2022000063,066.8500D,1,1,46220,1,07,0,3,1,2022000063,7,86.7000,6,0,0
0,2022000063,075.9700G,0,0,59000,0,08,0,0,0,2022000063,0,99.1300,1,0,0
0,2022000062,062.7580 ,7,13,26800,6,01,0,12,2,2022000062,40,83.4100,22,0,0
0,2022000062,065.1020 ,6,7,28100,4,02,0,8,1,2022000062,26,87.3500,10,0,0
0,2022000062,084.9670 ,21,48,37000,24,03,0,48,7,2022000062,148,111.8070,92,0,0
0,2022000054,074.9800A,49,82,40650,32,01,0,99,16,2022000054,278,101.0305,50,0,0
0,2022000054,084.9900A,18,30,47130,11,02,0,35,5,2022000054,99,114.5183,17,0,0
0,2022000054,084.7100B,18,30,46140,11,03,0,35,5,2022000054,99,114.1410,17,0,0
0,2022000052,059.1132 ,10,17,14333,7,01,0,14,2,2022000052,50,81.4010,20,0,0
0,2022000051,039.1136 ,1,1,49750,0,01,0,1,0,2022000051,3,54.5378,4,0,0
0,2022000051,044.0497 ,1,1,59750,0,02,0,2,0,2022000051,4,61.6330,6,0,0
0,2022000051,059.1202A,2,2,82750,2,03,0,3,1,2022000051,10,82.3221,6,0,0
0,2022000051,059.9525B,2,3,82750,4,04,0,7,1,2022000051,17,83.3835,17,0,0
0,2022000051,059.9717C,4,3,82750,4,05,0,7,1,2022000051,19,84.4058,15,0,0
0,2022000050,067.9792A,8,8,34580,8,01,0,16,2,2022000050,42,88.0504,41,0,0
0,2022000050,067.9554B,8,8,34010,8,02,0,16,2,2022000050,42,87.9451,38,0,0
0,2022000050,084.9703A,56,56,43770,56,03,0,113,16,2022000050,297,108.9912,268,0,0
0,2022000050,084.9380B,30,30,43190,30,04,0,60,9,2022000050,159,109.4305,143,0,0
0,2022000050,108.9275 ,0,0,55560,14,05,0,0,4,2022000050,18,140.7680,125,0,0
0,2022000050,116.7557 ,0,0,58550,19,06,0,0,5,2022000050,24,148.2323,173,0,0
0,2022000047,059.9816A,43,43,32732,43,01,0,87,13,2022000047,229,84.2801,206,0,0
0,2022000047,059.9751B,34,34,32346,34,02,0,68,10,2022000047,180,83.9583,164,0,0
0,2022000047,074.9828 ,34,34,39562,34,03,0,68,10,2022000047,180,100.8436,162,0,0
0,2022000047,084.9840 ,34,34,46357,34,04,0,69,10,2022000047,181,114.6590,166,0,0
0,2022000045,059.9653A,7,7,32100,7,01,0,15,2,2022000045,38,82.1056,37,0,0
0,2022000045,059.9420B,4,4,31280,4,02,0,8,1,2022000045,21,82.0485,19,0,0
0,2022000045,076.9017 ,14,14,40870,14,03,0,28,4,2022000045,74,104.0023,69,0,0
0,2022000045,084.7798A,26,26,45040,26,04,0,53,8,2022000045,139,114.0362,128,0,0
0,2022000045,084.8759B,10,10,43820,10,05,0,20,3,2022000045,53,114.3523,51,0,0
0,2022000045,109.7750 ,0,0,58270,10,06,0,0,3,2022000045,13,146.0850,91,0,0
0,2022000045,145.9761 ,0,0,79330,5,07,0,0,2,2022000045,7,195.0221,44,0,0
0,2022000044,059.8800A,79,143,33376,15,01,0,187,26,2022000044,450,82.1496,81,0,0
0,2022000044,059.3400B,42,80,33075,8,02,0,94,14,2022000044,238,81.4088,42,0,0
0,2022000044,059.3300C,40,77,32683,7,03,0,90,13,2022000044,227,81.3951,42,0,0
0,2022000044,074.9900A,21,20,40646,45,04,0,27,7,2022000044,120,102.8791,22,0,0
0,2022000044,084.5100A,41,54,45806,74,05,0,51,14,2022000044,234,115.9396,42,0,0
0,2022000043,023.4000A,0,0,2208,0,01,0,0,0,2022000043,0,29.9690,1,0,0
0,2022000043,029.2500B,1,2,2892,1,02,0,2,0,2022000043,6,35.5290,4,0,0
0,2022000043,033.9300C,24,49,3398,24,03,0,49,7,2022000043,153,41.1830,95,0,0
0,2022000043,035.8800D,0,0,3545,0,04,0,0,0,2022000043,0,43.5820,2,0,0
0,2022000043,041.4000E,0,1,4206,0,05,0,1,0,2022000043,2,50.2880,4,0,0
0,2022000043,051.7500F,28,57,5418,28,06,0,57,8,2022000043,178,62.8600,110,0,0
0,2022000041,084.9957A,47,93,33000,47,01,0,93,14,2022000041,341,111.0176,124,47,0
0,2022000041,084.9913B,38,75,31900,38,02,0,75,12,2022000041,276,111.1526,95,38,0
0,2022000038,074.9151A,24,24,33390,24,01,0,49,7,2022000038,128,100.0763,118,0,0
0,2022000038,074.3296B,4,4,33330,4,02,0,9,1,2022000038,22,99.3907,27,0,0
0,2022000038,084.9830A,89,89,38820,89,03,0,179,26,2022000038,472,115.1990,424,0,0
0,2022000038,084.8211B,36,36,38720,36,04,0,73,10,2022000038,191,114.9039,175,0,0
0,2022000038,104.7174 ,0,0,45960,29,05,0,0,8,2022000038,37,139.1207,255,0,0
0,2022000036,056.8800 ,17,34,6850,17,01,0,34,5,2022000036,107,66.1100,64,0,0
0,2022000033,084.9845 ,20,20,79980,20,01,0,41,6,2022000033,107,109.7994,100,0,0
0,2022000032,084.8271A,52,52,53533,52,01,0,105,15,2022000032,276,110.6181,251,0,0
0,2022000032,084.7027B,22,22,53441,22,02,0,45,6,2022000032,117,111.5316,108,0,0
0,2022000032,084.2702C,6,6,53325,6,03,0,12,1,2022000032,31,110.1974,29,0,0
0,2022000031,049.0972 ,4,2,54927,0,01,0,8,1,2022000031,15,68.9251,31,0,0
0,2022000031,056.2770 ,4,2,63342,5,02,0,6,1,2022000031,18,78.7856,6,0,0
0,2022000031,059.9953 ,2,6,67100,5,03,0,2,1,2022000031,16,83.9108,20,0,0
0,2022000030,084.9200A,8,7,64450,7,01,0,14,2,2022000030,38,123.1467,32,0,0
0,2022000030,084.9700B,5,7,64800,7,02,0,14,2,2022000030,35,123.2192,35,0,0
0,2022000030,084.8500C,8,7,65320,7,03,0,14,2,2022000030,38,123.0452,32,0,0
0,2022000030,153.5500 ,0,0,269580,0,04,0,0,0,2022000030,0,222.6705,2,0,0
0,2022000029,045.9629A,4,4,28110,3,01,0,8,1,2022000029,20,67.1078,18,0,0
0,2022000029,045.8136B,0,1,28180,0,02,0,1,0,2022000029,2,66.9614,5,0,0
0,2022000029,059.9779A,5,5,36190,4,03,0,9,1,2022000029,24,82.6861,23,0,0
0,2022000029,059.9079B,2,2,35930,1,04,0,3,0,2022000029,8,82.7352,7,0,0
0,2022000029,064.9220A,0,0,37550,0,05,0,1,0,2022000029,1,87.7417,5,0,0
0,2022000029,064.8095B,0,0,38200,0,06,0,1,0,2022000029,1,87.6533,4,0,0
0,2022000029,084.9338A,0,0,47270,0,07,0,1,0,2022000029,1,109.0633,4,0,0
0,2022000029,084.9440B,0,0,47090,0,08,0,1,0,2022000029,1,109.0219,3,0,0
1,2022000026,072.9162A,28,52,32120,26,01,0,52,7,2022000026,166,96.7539,105,0,0
0,2022000026,072.9564B,2,9,32240,2,02,0,9,2,2022000026,24,97.1182,1,0,0
1,2022000026,084.9428A,42,81,38530,42,03,0,81,11,2022000026,258,112.9637,151,0,0
0,2022000026,084.9140B,9,13,38610,6,04,0,13,3,2022000026,44,113.2460,30,0,0
0,2022000024,084.9664A,0,0,58896,6,01,0,0,2,2022000024,8,112.6371,61,0,0
0,2022000024,084.8995B,0,0,58944,3,02,0,0,1,2022000024,4,112.1056,19,0,0
0,2022000022,084.9577A,0,0,91000,0,01,0,0,0,2022000022,0,114.0000,332,0,0
0,2022000022,084.9935B,0,0,90800,0,02,0,0,0,2022000022,0,115.7892,47,0,0
0,2022000022,084.9620C,0,0,90100,0,03,0,0,0,2022000022,0,114.8565,138,0,0
0,2022000022,084.9673D,0,0,91900,0,04,0,0,0,2022000022,0,114.2463,161,0,0
0,2022000022,084.9987E,0,0,90600,0,05,0,0,0,2022000022,0,116.6738,181,0,0
0,2022000022,084.9833F,0,0,91000,0,06,0,0,0,2022000022,0,115.0000,143,0,0
0,2022000022,088.9401T,0,0,97400,0,07,0,0,0,2022000022,0,120.0255,8,0,0
0,2022000022,096.2846T,0,0,108300,0,08,0,0,0,2022000022,0,129.7706,2,0,0
0,2022000022,097.8381T,0,0,109900,0,09,0,0,0,2022000022,0,131.7372,2,0,0
0,2022000022,104.7358T,0,0,124600,0,10,0,0,0,2022000022,0,140.4476,2,0,0
0,2022000022,105.8212T,0,0,125800,0,11,0,0,0,2022000022,0,141.8293,2,0,0
0,2022000022,130.7783 ,0,0,138300,0,12,0,0,0,2022000022,0,173.7474,88,0,0
0,2022000022,137.6076T,0,0,173200,0,13,0,0,0,2022000022,0,183.1250,2,0,0
0,2022000022,139.1809T,0,0,175000,0,14,0,0,0,2022000022,0,185.0672,2,0,0
0,2022000022,141.9062T,0,0,176800,0,15,0,0,0,2022000022,0,188.9204,2,0,0
0,2022000022,143.8954T,0,0,181100,0,16,0,0,0,2022000022,0,191.4939,2,0,0
0,2022000016,063.7342 ,0,0,42800,0,01,0,0,0,2022000016,0,91.4186,32,0,0
0,2022000016,065.0781A,0,0,42700,0,02,0,0,0,2022000016,0,92.9172,32,0,0
0,2022000016,065.4427B,0,0,42200,0,03,0,0,0,2022000016,0,94.2718,32,0,0
0,2022000010,084.9918A,53,54,62980,54,01,0,108,16,2022000010,285,116.8210,254,0,0
0,2022000010,084.9915B,18,18,62980,18,02,0,36,5,2022000010,95,116.1801,89,0,0
0,2022000010,084.9958C,27,27,62980,27,03,0,54,8,2022000010,143,117.0663,127,0,0
0,2022000008,084.9653A,9,9,71310,9,01,0,18,2,2022000008,47,118.5255,43,0,0
0,2022000008,084.7719B,4,5,69290,5,02,0,9,1,2022000008,24,117.4798,21,0,0
0,2022000008,084.9268C,5,4,68600,4,03,0,9,2,2022000008,24,117.4620,21,0,0
0,2022000007,059.9910A,13,13,34740,13,01,0,26,3,2022000007,68,78.5600,62,0,0
0,2022000007,059.8790C,4,4,33260,4,02,0,8,1,2022000007,21,78.6790,23,0,0
0,2022000007,059.8040D,2,2,32610,2,03,0,5,0,2022000007,11,80.5960,18,0,0
0,2022000007,076.7750A,16,16,43590,16,04,0,33,4,2022000007,85,99.5520,81,0,0
0,2022000007,076.5580B,17,17,41450,17,05,0,34,5,2022000007,90,99.9580,82,0,0
0,2022000007,084.8460A,30,30,47810,30,06,0,60,9,2022000007,159,110.2650,144,0,0
0,2022000007,084.8460B,12,12,47810,12,07,0,24,3,2022000007,63,110.2650,58,0,0
0,2022000007,084.8990C,24,24,46140,24,08,0,48,7,2022000007,127,111.3260,116,0,0
0,2022000007,084.6540E,5,5,45730,5,09,0,10,1,2022000007,26,110.2640,25,0,0
0,2022000007,084.4590G,0,0,42390,0,10,0,1,0,2022000007,1,110.0080,5,0,0
0,2022000007,084.4590H,0,0,43450,0,11,0,0,0,2022000007,0,110.0080,3,0,0
0,2022000007,109.9610A,0,0,51910,9,12,0,0,2,2022000007,11,142.4470,87,0,0
0,2022000007,143.7820B,0,0,105860,0,13,0,0,0,2022000007,0,188.2280,3,0,0
0,2022000007,143.4120C,0,0,107110,0,14,0,0,0,2022000007,0,188.5710,1,0,0
0,2022000006,059.9910A,2,2,35930,2,01,0,5,0,2022000006,11,78.4730,15,0,0
0,2022000006,059.8430B,5,5,36610,5,02,0,11,1,2022000006,27,78.3760,29,0,0
0,2022000006,059.8790C,0,0,34060,0,03,0,1,0,2022000006,1,78.5920,8,0,0
0,2022000006,059.8040D,1,1,33720,1,04,0,2,0,2022000006,5,80.5090,5,0,0
0,2022000006,076.7750A,5,5,45090,5,05,0,10,1,2022000006,26,99.4410,28,0,0
0,2022000006,084.8460A,40,40,50440,40,06,0,81,12,2022000006,213,110.1410,195,0,0
0,2022000006,084.8460B,38,38,50440,38,07,0,76,11,2022000006,201,110.1410,179,0,0
0,2022000006,084.8990C,6,6,48680,6,08,0,13,2,2022000006,33,111.2030,36,0,0
0,2022000006,084.5220D,8,8,48200,8,09,0,16,2,2022000006,42,110.1610,42,0,0
0,2022000006,084.6540E,7,7,47760,7,10,0,15,2,2022000006,38,110.1410,38,0,0
0,2022000006,084.8380F,2,2,49930,2,11,0,4,0,2022000006,10,109.9130,14,0,0
0,2022000006,084.4590G,0,0,46830,0,12,0,1,0,2022000006,1,109.8850,5,0,0
0,2022000006,084.4590H,0,0,46370,0,13,0,0,0,2022000006,0,109.8850,4,0,0
0,2022000006,109.9610A,0,0,57340,10,14,0,0,3,2022000006,13,142.2870,93,0,0
0,2022000006,143.8590A,0,0,112160,0,15,0,0,0,2022000006,0,188.8300,4,0,0
0,2022000006,143.4120C,0,0,110770,0,16,0,0,0,2022000006,0,188.3620,1,0,0
0,2022000006,159.1430 ,0,0,139700,0,17,0,0,0,2022000006,0,208.9340,1,0,0
0,2022000005,059.9910A,10,10,36290,10,01,0,21,3,2022000005,54,78.7730,54,0,0
0,2022000005,076.7750A,11,11,45540,11,02,0,22,3,2022000005,58,99.8250,56,0,0
0,2022000005,084.8460A,21,21,49940,21,03,0,43,6,2022000005,112,110.5660,104,0,0
0,2022000005,084.8460B,30,30,49940,30,04,0,61,9,2022000005,160,110.5660,149,0,0
0,2022000005,084.8990C,2,2,48200,2,05,0,4,0,2022000005,10,111.6280,14,0,0
0,2022000005,084.5220D,15,15,48200,15,06,0,30,4,2022000005,79,110.5840,75,0,0
0,2022000005,084.6540E,2,2,47290,2,07,0,5,0,2022000005,11,110.5650,17,0,0
0,2022000005,084.8380F,2,2,49430,2,08,0,4,0,2022000005,10,110.3370,13,0,0
0,2022000005,084.4590G,0,0,46370,0,09,0,0,0,2022000005,0,110.3080,2,0,0
0,2022000005,084.4590H,0,0,46370,0,10,0,1,0,2022000005,1,110.3080,5,0,0
0,2022000005,109.9610A,0,0,56770,3,11,0,0,1,2022000005,4,142.8370,34,0,0
0,2022000005,109.9090B,0,0,55620,1,12,0,0,0,2022000005,1,142.1130,18,0,0
0,2022000005,143.5690D,0,0,111020,0,13,0,0,0,2022000005,0,189.5160,1,0,0
0,2022000005,185.6160 ,0,0,165030,0,14,0,0,0,2022000005,0,246.4700,1,0,0
0,2022000003,059.7334 ,27,27,38900,27,01,0,54,8,2022000003,143,80.1093,128,0,0
0,2022000003,084.4041A,25,25,54300,25,02,0,51,7,2022000003,133,110.9119,125,0,0
0,2022000003,084.2146B,12,12,52100,12,03,0,24,3,2022000003,63,111.5848,61,0,0
0,2022000002,054.0940C,1,1,25000,1,01,0,3,1,2022000002,7,71.9701,5,0,0
0,2022000002,084.1633A,2,2,39500,2,02,0,5,1,2022000002,12,108.6880,12,0,0
0,2022000002,084.9520B,2,2,39500,2,03,0,5,1,2022000002,12,110.0888,12,0,0
0,2022000001,059.9896A,15,15,37150,15,01,0,30,4,2022000001,79,80.1680,73,0,0
0,2022000001,059.9595B,7,7,36140,7,02,0,15,2,2022000001,38,79.1546,34,0,0
0,2022000001,059.6839C,14,14,36110,14,03,0,28,4,2022000001,74,79.1037,66,0,0
0,2022000001,074.7993A,13,13,45210,13,04,0,26,4,2022000001,69,98.2950,62,0,0
0,2022000001,074.9524B,11,12,44620,11,05,0,24,4,2022000001,62,98.4598,54,0,0
0,2022000001,084.9502A,14,14,49990,14,06,0,26,4,2022000001,72,111.6932,60,0,0
0,2022000001,084.9543T,0,0,56270,0,07,0,0,0,2022000001,0,111.1886,1,0,0
0,2021820001,055.6500A,0,0,43105,0,01,0,0,0,2021820001,124,79.0968,0,0,0
0,2021820001,055.9400B,0,0,43329,0,02,0,0,0,2021820001,54,79.5090,0,0,0
0,2021820001,055.8200C,0,0,43236,0,03,0,0,0,2021820001,15,79.3384,0,0,0
0,2021520007,084.9714A,7,14,51991,7,01,0,14,2,2021520007,44,112.9888,28,0,0
0,2021520007,084.9745B,20,40,49458,20,02,0,40,6,2021520007,126,112.9144,72,0,0
0,2021520007,084.9735C,25,50,47482,25,03,0,50,8,2021520007,158,113.6540,91,0,0
0,2021520007,111.9561A,0,0,65060,3,04,0,0,1,2021520007,4,135.8157,31,0,0
0,2021520007,111.9050B,0,0,62182,3,05,0,0,1,2021520007,4,135.8629,31,0,0
0,2021520007,115.5740C,0,0,59194,7,06,0,0,2,2021520007,9,139.1675,60,0,0
0,2021520006,084.6407A,44,89,46475,44,01,0,89,14,2021520006,280,111.9762,166,0,0
0,2021520006,084.6346B,15,29,46200,15,02,0,29,4,2021520006,92,111.3178,55,0,0
0,2021520006,084.6771C,18,36,46500,18,03,0,36,5,2021520006,113,112.0300,65,0,0
0,2021520005,084.9815A,26,52,46070,26,01,0,52,8,2021520005,164,111.1442,95,0,0
0,2021520005,084.9718B,8,17,46070,8,02,0,17,2,2021520005,52,111.0939,32,0,0
0,2021520005,084.8495C,3,6,45900,4,03,0,6,1,2021520005,20,110.7322,15,0,0
0,2021520005,115.7953A,0,0,61880,10,04,0,0,3,2021520005,13,149.2702,88,0,0
0,2021520005,115.9391B,0,0,61890,7,05,0,0,2,2021520005,9,149.2792,63,0,0
0,2021520004,072.9531A,9,18,39900,9,01,0,18,2,2021520004,56,94.7201,37,0,0
0,2021520004,072.9511B,10,20,38900,10,02,0,20,3,2021520004,63,97.8847,37,0,0
0,2021520004,084.5032A,49,99,45300,49,03,0,99,14,2021520004,310,109.4521,189,0,0
0,2021520004,084.8058B,25,51,44300,25,04,0,51,7,2021520004,159,112.6345,96,0,0
0,2021520004,101.9971 ,0,0,53400,39,05,0,0,11,2021520004,50,131.4674,342,0,0
0,2021520004,147.3586 ,0,0,104000,0,06,0,0,0,2021520004,0,193.4815,5,0,0
0,2021520003,059.9430A,14,28,31240,14,01,0,28,4,2021520003,88,82.0295,52,0,0
0,2021520003,059.9706B,9,18,31240,9,02,0,18,2,2021520003,56,82.4673,35,0,0
0,2021520003,084.8719A,22,45,42520,22,03,0,45,6,2021520003,140,114.0177,85,0,0
0,2021520003,084.9706B,4,9,42520,4,04,0,9,1,2021520003,27,116.1986,21,0,0
0,2021520002,059.9884A,22,45,30180,22,01,0,45,6,2021520002,140,80.6402,86,0,0
0,2021520002,059.9595B,26,52,30180,26,02,0,52,7,2021520002,163,81.2655,100,0,0
0,2021520002,059.9938C,24,48,30180,24,03,0,48,7,2021520002,151,81.3119,92,0,0
0,2021520002,059.9830D,9,18,30180,9,04,0,18,2,2021520002,56,80.8626,34,0,0
0,2021520002,072.9573 ,23,46,36850,23,05,0,46,6,2021520002,144,97.1383,89,0,0
0,2021520002,084.9732 ,33,67,43560,33,06,0,67,10,2021520002,210,113.0242,126,0,0
0,2021520001,084.9339A,18,36,47860,18,01,0,36,5,2021520001,113,111.0284,69,0,0
0,2021520001,084.8687B,11,22,47780,11,02,0,22,3,2021520001,69,110.8578,42,0,0
0,2021520001,084.5200C,11,22,47490,11,03,0,22,3,2021520001,69,110.1718,41,0,0
0,2021520001,100.5371 ,0,0,56140,23,04,0,0,7,2021520001,30,130.2302,200,0,0
0,2021001019,084.9151 ,35,35,39850,35,01,0,70,10,2021001019,185,111.7800,165,0,0
0,2021001015,059.9848 ,9,18,26700,9,01,0,17,2,2021001015,55,82.4650,33,0,0
0,2021001015,084.9902A,35,71,36100,35,02,0,71,11,2021001015,223,109.2254,130,0,0
0,2021001015,084.9756B,10,22,36100,11,03,0,21,3,2021001015,67,110.4040,41,0,0
0,2021001012,072.9899 ,3,3,41750,3,01,0,7,1,2021001012,17,94.4435,20,0,0
0,2021001012,084.9385 ,1,1,48410,1,02,0,3,0,2021001012,6,109.5095,13,0,0
0,2021001011,063.7997 ,12,12,27070,12,01,0,25,3,2021001011,64,85.2505,64,0,0
0,2021001011,084.7621A,41,41,36790,41,02,0,83,12,2021001011,218,112.9908,199,0,0
0,2021001011,084.7214B,14,14,36100,14,03,0,28,4,2021001011,74,113.1657,67,0,0
0,2021001011,099.8624A,0,0,44510,29,04,0,0,8,2021001011,37,132.2281,261,0,0
0,2021001011,099.3857B,0,0,43440,9,05,0,0,2,2021001011,11,131.6458,83,0,0
0,2021001011,140.5182 ,0,0,61080,10,06,0,0,3,2021001011,13,183.2378,94,0,0
0,2021001011,160.8827P,0,0,82940,0,07,0,0,0,2021001011,0,216.0761,3,0,0
0,2021001011,170.5368P,0,0,88470,0,08,0,0,0,2021001011,0,229.1389,3,0,0
0,2021001007,049.9769 ,21,20,33000,0,01,0,21,0,2021001007,62,75.5604,150,0,0
0,2021001007,059.9836A,15,45,51700,24,02,0,58,6,2021001007,148,86.5343,60,0,0
0,2021001007,059.9818B,12,5,53700,5,03,0,12,3,2021001007,37,88.9367,22,0,0
0,2021001007,059.9835C,5,10,51100,6,04,0,10,1,2021001007,32,86.9454,13,0,0
0,2021001007,059.9808D,2,5,52700,2,05,0,9,1,2021001007,19,88.7607,10,0,0
0,2021001007,072.9138A,4,7,61700,3,06,0,7,1,2021001007,22,102.1331,13,0,0
0,2021001007,072.9792B,8,15,63000,10,07,0,25,2,2021001007,60,102.1789,20,0,0
0,2021001007,072.9792C,4,8,63800,4,08,0,8,2,2021001007,26,102.4231,17,0,0
0,2021001007,072.7828D,4,8,61700,6,09,0,15,2,2021001007,35,101.6735,13,0,0
0,2021001007,072.7218E,4,7,61900,3,10,0,8,1,2021001007,23,102.0040,9,0,0
0,2021001007,084.9849A,47,35,74800,54,11,0,87,15,2021001007,238,117.8161,229,0,0
0,2021001007,084.9840B,20,10,74900,20,12,0,40,7,2021001007,97,118.0437,104,0,0
0,2021001007,084.9963C,47,30,72800,54,13,0,90,14,2021001007,235,117.7027,238,0,0
0,2021001007,084.9736D,13,10,73000,13,14,0,25,6,2021001007,67,118.0268,66,0,0
0,2021001007,084.9936E,22,13,71800,25,15,0,42,7,2021001007,109,117.7548,111,0,0
0,2021001007,084.9836F,3,3,72000,3,16,0,6,1,2021001007,16,118.1367,17,0,0
0,2021001007,097.7331 ,0,0,75700,1,17,0,0,0,2021001007,1,127.7508,7,0,0
0,2021001007,115.9982 ,0,0,100100,0,18,0,0,0,2021001007,0,151.2921,2,0,0
0,2021001007,132.5750 ,0,0,89900,0,19,0,0,0,2021001007,0,184.2856,3,0,0
0,2021001004,084.6746A,23,23,58890,23,01,0,46,7,2021001004,122,107.0551,108,0,0
0,2021001004,084.6729B,10,10,58290,10,02,0,20,3,2021001004,53,107.2890,43,0,0
0,2021001004,123.5670 ,0,0,85890,9,03,0,0,3,2021001004,12,154.8315,78,0,0
0,2021001004,219.0166 ,0,0,180100,0,04,0,0,0,2021001004,0,277.8402,2,0,0
0,2021001001,059.9051A,7,7,27400,7,01,0,14,2,2021001001,37,78.3646,37,0,0
0,2021001001,059.9138B,5,5,27400,5,02,0,10,1,2021001001,26,78.1100,27,0,0
0,2021001001,059.5938C,5,5,26600,5,03,0,10,1,2021001001,26,78.3448,26,0,0
0,2021001001,084.5958A,14,14,37500,14,04,0,29,4,2021001001,75,109.2998,71,0,0
